;0;1;2;3;4;5;6;7;8;9;10;11;12;13
0;1.8805859688609743;5.283380213820714;18.271781835629913;10.382145427612777;38.63646264661348;3.3986752136009755;47.76004721916384;7.8942904654974475;3.9519153977577743;3.043464218069502;9.649762585346378;11.198255713034378;3.0416099418478497;1132.3642617418134
1;2.530345729822666;7.340902763024017;13.795777095161624;8.35368272944833;35.58208852347932;4.796616800851147;43.68354895342142;10.413852589265193;5.214401220937333;3.4849067187907727;6.681619748418058;10.178265182156538;3.4875843915000724;1134.4193311629285
2;4.01862107953942;11.938619453288776;8.163137798519571;4.929878830724441;30.378828668898773;7.871636684149556;36.74035508114758;16.301262898437614;8.16688113113133;4.683472127756795;2.357685612104773;8.439040234758599;4.698172413902939;1137.947505538727
3;5.161372865878235;15.438005916844041;8.460121785359746;2.636300575623468;26.73704180254626;10.192187321568245;31.882124534057205;20.87025022833945;10.460866628260614;5.697863472531278;3.3021074292619566;7.220050046775745;5.7253082153414105;1140.4387076026123
4;4.951652526333925;14.796478533077394;8.06586046522533;3.033407077841932;27.39524200469723;9.767631686760227;32.760069423757386;20.029776959658317;10.038709171078649;5.507902008649309;2.8174759205358733;7.440496133197462;5.5327547562256365;1139.9870468746922
5;4.710168206823213;14.057513491375023;7.78581670555689;3.507010140699676;28.157904872044814;9.278148767850016;33.77741929058655;19.062995947448368;9.553206431444165;5.291036198675463;2.367772865201858;7.69585151714688;5.313047354646342;1139.4644981009642
6;5.352298357010713;16.021902778805025;8.92346678356245;2.2908837131536615;26.14077604612286;10.578308995326445;31.0868422803306;21.636045160637924;10.845582639230217;5.871981011289657;3.788658806079062;7.020289918530033;5.90188689296946;1140.848428678249
7;5.7483496430304735;17.23287118531198;10.134450766031032;1.659550612036044;24.911662074646593;11.378259532715761;29.447660001270766;23.226390649513906;11.644740011899307;6.236331652559899;4.874319049463161;6.608326698818209;6.27165438814312;1141.6947363216402
8;5.61392885551083;16.821891299661768;9.691043439944675;1.8561611880381745;25.327739349199774;11.106895084315322;30.002524295751122;22.686363265901086;11.373341806285934;6.1122240676068555;4.497674565593321;6.747813315591228;6.145660923273298;1141.407980894366
9;5.375809757601669;16.093799356668974;8.986603557962761;2.2497180419066574;26.067528605658662;10.625834274876391;30.989150513414828;21.730388981507883;10.892983096814566;5.893495260741303;3.850692969242333;6.995746734739456;5.923710942888935;1140.8987975528862
10;5.762273867273406;17.275442373715215;10.182027080265014;1.640595346175213;24.868621727354;11.406361631190567;29.39026487833207;23.28234509111243;11.67286253724251;6.249212167460483;4.913692059499978;6.5938959527738605;6.284733051239992;1141.724414941957
11;6.002369144419291;18.009484767775138;11.04474809886876;1.3704940872922347;24.128144292258686;11.890713344299922;28.402880718093236;24.247587265067043;12.158044845497088;6.471996490678567;5.600840079919959;6.3455701146057;6.5110169118179435;1142.2354832667038
12;5.618448283703321;16.83570937629404;9.705459624771388;1.8491933965910308;25.313732835907032;11.116021003156922;29.983845262958475;22.70451555933923;11.382463966081009;6.116389604793382;4.510226043364711;6.743118250420782;6.149889073063171;1141.4176295561497
13;5.584012037119062;16.730416130523754;9.596523758305626;1.9028340588014514;25.4204876796922;11.04648123779796;30.126213581539492;22.56620525045461;11.312958104194323;6.084662827489576;4.414808576006245;6.778902285378359;6.117685124785649;1141.3440956179265
14;6.091786539997242;18.282860180484935;11.384164205991448;1.3049344016468238;23.853139844032064;12.071000848769303;28.036207181026413;24.607264657151585;12.338864339413941;6.555281876839538;5.859972142531999;6.25331710715773;6.595645777072874;1142.425517372265
15;6.219014340920155;18.6718398651204;11.881479059845928;1.2536979682110416;23.46252483232223;12.327439207415553;27.515415471701743;25.119210957911957;12.596258233409166;6.674060471341828;6.230956175810785;6.122254148115801;6.716373672907651;1142.6956590676787
16;5.868661981788656;17.60070418473415;10.554845663340549;1.5064559205760293;24.54012824017833;11.621030275419658;28.95222416014404;23.709954494104476;11.887789134755291;6.347772562861602;5.216395329947979;6.48374579588883;6.384824768175848;1141.9510269681948
17;5.936218529141716;17.807243763734302;10.799582523721128;1.432628658591395;24.331853138235964;11.757304491922211;28.674503716938993;23.98156743403107;12.024318749420107;6.410489534720637;5.410139523064916;6.413896408799389;6.448530106521434;1142.0947967348804
18;6.2900231380023985;18.888943878033363;12.16567154381602;1.2485445059169442;23.244846644803523;12.47052231597779;27.2252096610071;25.405029260091318;12.73997321479166;6.740488722892368;6.4389948797209025;6.049202307641147;6.783909188229742;1142.84631369412
19;6.038022365701845;18.118486918143333;11.179017554513807;1.3416620704702007;24.018444219318244;11.962605053727145;28.256611586020146;24.390988153881146;12.230134608612715;6.505185029322032;5.703987538840739;6.308771981846026;6.54473851375806;1142.311273337418
20;4.966990802279413;14.843404338772395;8.090196653428563;3.0038621156300516;27.346979627909597;9.798698535609509;32.6956924343062;20.091220254893962;10.069568574070699;5.521746252733335;2.850546096251021;7.424334139723483;5.546784636146498;1140.0201430232648
21;4.32950781358266;12.891796593372188;7.773218385478313;4.279562581868157;29.37258380221503;8.504938693212807;35.39786442860767;17.541426295333775;8.78930850683704;4.953855384089275;2.0826907808966255;8.102393287434602;4.971693030759025;1138.6339635154632
22;4.262399051200728;12.686142573858769;7.827546543900693;4.418539497732684;29.58858584834929;8.368385792486395;35.68603776099626;17.273516928139056;8.65483249505853;4.895079211599644;2.1038710833744765;8.174668208409654;4.912219260499624;1138.4864895745986
23;4.160412130835886;12.373503961890638;7.942018320870312;4.631231248457089;29.91807420801149;8.160706954604347;36.12562410738931;16.86657871907794;8.45058691069453;4.8061772061214585;2.1781175841902867;8.284905545224046;4.822278665976374;1138.2616581197724
24;3.0431603643057596;8.935195596487961;11.280958269044671;7.092232629217336;33.67559855384738;5.867880637738245;41.13933259895673;12.430164407746535;6.225124398044554;3.875118001178078;4.894396528791994;9.541277249713396;3.8814474543965622;1135.7079877363972
25;2.245413929669143;6.445973378901898;15.483935313706542;9.13896716946522;36.76578378521253;4.191431609056302;45.26329972082449;9.302697349436718;4.657589020748961;3.2827890372825443;7.82244336524325;10.573624090040356;3.283554900495822;1133.6215380309052
26;1.8957950409568773;5.332378237891003;18.12748913410783;10.318937825248218;38.54142568730108;3.4322836425322327;47.63319943091019;7.952600892208192;3.9811337846249533;3.0529456847126943;9.556428451823422;11.166527287744676;3.0512160421271997;1132.4280323554656
27;1.6610351364376008;4.567427281677898;22.0405147045141;12.004938511937185;41.07442707178362;2.905849256517719;51.014202397237604;7.056129369649596;3.531397728527493;2.9118174745067185;12.055808443767337;12.012012062272381;2.9068619962114;1130.7321042827068
28;2.2246409284456337;6.360519398065935;29.388358268940618;15.082114013570488;45.6904599839625;4.148451170540122;57.17638526065157;9.200162314684432;4.599853508547494;3.267111293989624;16.64657984733264;13.552017607332894;3.254846496208673;1127.6611776993798
29;1.9303723511605173;5.4321517554887855;27.01490926445621;14.095866565381401;44.21168637540436;3.5095001682923406;55.202185177554554;8.072602547533199;4.037444927322562;3.0735861972099707;15.172759556162585;13.058763832164825;3.0640614038605776;1128.6422339415253
30;1.6897696715640578;4.6594682004828005;23.841492773121452;12.766775266055353;42.217906630035415;2.9715782919104776;52.54059967090483;7.162352269366916;3.583807342632981;2.928147994192464;13.189926368984548;12.393586484904118;2.921670320996978;1129.9690292949597
31;1.6833186895215884;4.6385874732910555;23.66996368729341;12.694490463732441;42.1094334884715;2.956877796101584;52.39579900858288;7.138211072795525;3.571808349333189;2.9244344345485707;13.082228592699874;12.357392102227362;2.918107290256863;1130.0413480298675
32;1.970317134677066;5.559116988459841;27.378354907117842;14.247254578141181;44.438710817242416;3.5972413721998944;55.505261975720764;8.224910950020718;4.1134043994058604;3.0989107412714847;15.398874261118548;13.134494701220053;3.0889953652068565;1128.491453634626
33;2.6120671934816477;7.564317094466599;31.967832152105313;16.148725774011726;47.28922173275299;4.97078439686104;59.310885561997125;10.699175016974028;5.347579903242852;3.543402122669143;18.24215822346322;14.085203621944991;3.5275989793076286;1126.6033890060146
34;3.1058811697838427;9.079811574552338;34.910262651381814;17.36063026826952;49.10526445617593;6.000763140781131;61.73561846914172;12.62434753981649;6.307718438735269;3.923296752231229;20.056641166054934;14.690748173742502;3.902665517223768;1125.4054361441615
35;4.012398931296652;11.830506099564705;39.90464573622903;19.409990922542235;52.17534219127777;7.863682032714276;65.83504811736177;16.180660931629067;8.080583494329991;4.677346616791189;23.127644364778895;15.714213654243729;4.646467677257939;1123.3888959832746
36;5.285265273177409;15.655548674348696;46.56323556200373;22.13381657115418;56.25461431233503;10.45069202534318;71.28270660724996;21.19422883870514;10.577916245423996;5.811867250762284;27.212802200939677;17.073728520372992;5.763205775500977;1120.7261469366188
37;6.3393570983855705;18.803602733448926;51.943080354532654;24.3313764194006;59.545061749101414;12.581081445327861;75.6774884378711;25.35107480217842;12.646633166046408;6.7900313876614256;30.510594652790857;18.170073881650353;6.723556206595563;1118.5920731572942
38;6.6623270555217555;19.765525532975886;53.577505837858396;24.998793374567814;60.54430715666336;13.23255704786566;77.01219830873559;26.624732745665288;13.280143305800046;7.094350453376104;31.51241886506358;18.50296933087574;7.021856234284203;1117.94642058881
39;7.494231385077583;22.238443265917315;57.76638836306739;26.709278120257256;63.10505691883481;14.9087415908784;80.43285015260429;29.904592101427124;14.910778027546767;7.885577824057006;34.080391806444496;19.35598988870188;7.796372074137012;1116.2969614636186
40;9.93122744479342;29.449271212296306;69.92291704888352;31.676411204425236;70.5402746153965;19.80945373208737;90.36657387407622;39.499806507253325;19.67499341555535;10.244224510942795;41.5405604663264;21.832144851091424;10.096134542488201;1111.5495379582517
41;15.3717963477126;45.40375146843756;96.74473852240173;42.675322842619394;87.0004754422045;30.731339770586764;112.36748523676856;60.82096634649017;30.22853524571299;15.612172857996296;58.07070278314973;27.31130130430644;15.280454816399713;1101.2605282917948
42;15.268195096953994;45.10158638759396;96.23668920353109;42.46634266233233;86.68777262979822;30.523443802130824;111.94939919175384;60.4163793283401;30.028686387409763;15.509259006477158;57.756518089175955;27.207238906496006;15.181691624706914;1101.4531587333731
43;15.429239614420908;45.57125163165463;97.02638311793876;42.79119138158426;87.1738519977429;30.846610459098866;112.59929317789634;61.045257735883936;30.33931252604196;15.669242970244113;58.24490341986886;27.368997772770992;15.335205113214268;1101.1537759284936
44;16.202411982836086;47.82406190363416;100.81479114516061;44.350510135532275;89.50704781386702;32.39809985188407;115.71896675875392;64.06258290332806;31.829142470186216;16.437913280437225;60.589349231534705;28.145412884004884;16.07196510774365;1099.7204314438034
45;16.491294722340783;48.664924090190496;102.22906422089781;44.93302238142336;90.37863394990187;32.977779100993956;116.88441783957073;65.18914242297946;32.385163040657886;16.72534828802306;61.46521399050038;28.435436184251056;16.347119353714003;1099.1865655941608
46;15.773483728271465;46.574700493622075;98.71370505236341;43.48550900417705;88.21276442153135;31.5373943939965;113.98837077672445;62.389070187629706;31.0029411850881;16.011365406634255;59.28878830506502;27.714722133409126;15.663292564773846;1100.514787367493
47;15.445733454490693;45.619345421187205;97.1072499493202;42.82446048526519;87.22363318753871;30.879708365066577;112.66585188868976;61.10965839897694;30.371120193614214;15.685630682229743;58.29492151282085;27.385563964938413;15.350926697248601;1101.1231300350862
48;15.632196521173075;46.16293885490425;98.0212972332596;43.20055303767927;87.78638484929586;31.253878925633305;113.41827362020749;61.83760862975137;30.730628638103653;15.870925518852644;58.86036078502115;27.57283484395392;15.528646596003078;1100.7768873843354
49;15.625226352878169;46.14262249581894;97.9871344511139;43.1864948056064;87.76534944693424;31.239892115219458;113.39014814096586;61.81040060269004;30.717192551897472;15.863997982184328;58.83922459422306;27.5658348017328;15.522003752414273;1100.7898233142632
