;Load_0;Load_1;Load_2;Load_3;Load_4;Load_5;Load_6;Load_7;Load_8;Load_9;Load_10;Load_11;Load_12
70;23.11447521226671;23.11447521226671;23.11447521226671;23.11447521226671;23.11447521226671;23.11447521226671;23.11447521226671;23.11447521226671;23.11447521226671;23.11447521226671;23.11447521226671;23.11447521226671;23.11447521226671
71;225.6494940658569;225.6494940658569;225.6494940658569;225.6494940658569;225.6494940658569;225.6494940658569;225.6494940658569;225.6494940658569;225.6494940658569;225.6494940658569;225.6494940658569;225.6494940658569;225.6494940658569
72;217.93472690734865;217.93472690734865;217.93472690734865;217.93472690734865;217.93472690734865;217.93472690734865;217.93472690734865;217.93472690734865;217.93472690734865;217.93472690734865;217.93472690734865;217.93472690734865;217.93472690734865
73;155.97531593577065;155.97531593577065;155.97531593577065;155.97531593577065;155.97531593577065;155.97531593577065;155.97531593577065;155.97531593577065;155.97531593577065;155.97531593577065;155.97531593577065;155.97531593577065;155.97531593577065
74;167.50475366821289;167.50475366821289;167.50475366821289;167.50475366821289;167.50475366821289;167.50475366821289;167.50475366821289;167.50475366821289;167.50475366821289;167.50475366821289;167.50475366821289;167.50475366821289;167.50475366821289
75;95.89489966896905;95.89489966896905;95.89489966896905;95.89489966896905;95.89489966896905;95.89489966896905;95.89489966896905;95.89489966896905;95.89489966896905;95.89489966896905;95.89489966896905;95.89489966896905;95.89489966896905
76;59.26939055709838;59.26939055709838;59.26939055709838;59.26939055709838;59.26939055709838;59.26939055709838;59.26939055709838;59.26939055709838;59.26939055709838;59.26939055709838;59.26939055709838;59.26939055709838;59.26939055709838
77;26.361375427785223;26.361375427785223;26.361375427785223;26.361375427785223;26.361375427785223;26.361375427785223;26.361375427785223;26.361375427785223;26.361375427785223;26.361375427785223;26.361375427785223;26.361375427785223;26.361375427785223
78;9.192970948373484;9.192970948373484;9.192970948373484;9.192970948373484;9.192970948373484;9.192970948373484;9.192970948373484;9.192970948373484;9.192970948373484;9.192970948373484;9.192970948373484;9.192970948373484;9.192970948373484
79;-0.583051881839666;-0.583051881839666;-0.583051881839666;-0.583051881839666;-0.583051881839666;-0.583051881839666;-0.583051881839666;-0.583051881839666;-0.583051881839666;-0.583051881839666;-0.583051881839666;-0.583051881839666;-0.583051881839666
80;-2.6326109366642103;-2.6326109366642103;-2.6326109366642103;-2.6326109366642103;-2.6326109366642103;-2.6326109366642103;-2.6326109366642103;-2.6326109366642103;-2.6326109366642103;-2.6326109366642103;-2.6326109366642103;-2.6326109366642103;-2.6326109366642103
81;-3.15821774930954;-3.15821774930954;-3.15821774930954;-3.15821774930954;-3.15821774930954;-3.15821774930954;-3.15821774930954;-3.15821774930954;-3.15821774930954;-3.15821774930954;-3.15821774930954;-3.15821774930954;-3.15821774930954
82;-3.567534877077738;-3.567534877077738;-3.567534877077738;-3.567534877077738;-3.567534877077738;-3.567534877077738;-3.567534877077738;-3.567534877077738;-3.567534877077738;-3.567534877077738;-3.567534877077738;-3.567534877077738;-3.567534877077738
83;-3.2718514428138734;-3.2718514428138734;-3.2718514428138734;-3.2718514428138734;-3.2718514428138734;-3.2718514428138734;-3.2718514428138734;-3.2718514428138734;-3.2718514428138734;-3.2718514428138734;-3.2718514428138734;-3.2718514428138734;-3.2718514428138734
84;-3.2894573802630105;-3.2894573802630105;-3.2894573802630105;-3.2894573802630105;-3.2894573802630105;-3.2894573802630105;-3.2894573802630105;-3.2894573802630105;-3.2894573802630105;-3.2894573802630105;-3.2894573802630105;-3.2894573802630105;-3.2894573802630105
