episode_reward
1.9082792847193586
1.7822340775778993
1.3929978520341195
1.9598384431318363
1.247565548099754
1.8500915168840115
1.3961518740629155
1.3069827563101515
1.7328506620901363
1.3222073734315014
1.4933064014504023
1.4627646892422708
1.4406790710862825
1.6332755801702765
1.5400755400666033
1.5927057729651897
1.2502057165320448
1.776159140653689
1.220849367797658
1.4333472276958368
1.583965896250199
1.7910863117823614
1.4123103108351827
1.120941114037912
1.3601807713535767
1.9164524661428266
1.7766408998919554
1.8161020109141166
1.5099088423659321
1.9440737731530877
1.3985766101106365
1.506498882266249
1.79133756235346
1.5433859183824743
1.9911721974619536
1.2695310418927912
1.6418813938255359
1.203366514132915
1.647257387575218
1.8860947214585235
1.2238392926649768
1.8771052818658909
2.064594390719495
1.808156512636276
1.7566625644981033
1.5497826686506389
1.3622740050554798
1.4862363942790424
1.2112325314739705
2.0105203937696503
1.3737181895426085
1.5348663328799694
1.5317988438238372
1.079772084130299
1.6951926369073145
1.3300930198298762
1.8820251950724687
1.4646039950005738
1.321925779306727
1.6106567964364844
1.1572111458999434
1.7067170319450264
1.5651172058959724
1.0818438808146205
1.8064107939244722
1.7778302960890484
1.7215663028269863
1.8305903352062183
1.481971378010988
2.0295710222150998
1.475349210045312
1.915757359201533
1.8179951692461245
1.7942213662916442
1.5312992437554596
1.8577485754093512
1.352832344203046
1.5828807940249767
1.734984336105848
1.547284831950976
1.1794492307128408
1.562254649524164
1.1087942957191095
1.4916542928417675
1.2103636484036464
1.9591817987861408
1.6707135173456122
1.9835078559259898
1.4252809065547707
1.7681482021644448
1.857460376805777
1.7070635540660815
1.9032645520860214
1.2102858209260814
1.229714116070921
1.4664417581640041
1.8355535386872344
2.051135527249316
1.8709667310360918
1.6600128928199709
1.4941233593945933
1.5117882776135092
1.180843206643124
1.3277565300352692
1.8356437117958586
1.6877145864183516
1.5392346294819264
1.7652205295896717
1.3157446188617055
1.438147977451246
1.3382349605059798
1.3002213693704578
1.6217383842500541
1.6825018914850496
1.9064203781436264
1.7374861072749301
1.535701703271687
1.8399456537763752
1.2550123894061112
1.9379485667787377
1.653714611080444
1.2081333016678075
1.9523533042838792
1.9830008127691825
2.0719830633765643
1.5545784497306876
1.2531840772498106
1.7430950458993035
1.7022821424552013
1.4639028591296193
1.5292942490626944
1.8201159749340476
1.152866094915744
1.2927893491819096
1.8387692237625888
1.4997470622445812
1.6750608524566801
1.5818259891910125
1.4752291380627836
1.6137382855774294
1.4952357965488972
1.9230475464917027
1.6094303557820817
1.7690440247896038
1.3964239939044387
1.3560183178339402
1.7563148189488733
1.3113642331040092
1.397506690912699
1.3595043193063003
1.5793510721574175
1.9416491603943151
1.5347661614198918
1.5381861296995034
2.007152603915013
1.2213019616054315
1.2813621656632546
1.9098883693217819
1.7127989222988158
1.8670472237156601
1.771407500320422
1.9326066245446392
1.6010056304128377
1.7167559331209532
1.6141582447343938
