;Residual_Actual;Residual_Optimized
0;2237.5267903113227;2237.5532231357943
1;2335.969884611814;2336.1658751896734
2;4185.839965288629;4187.838141156684
3;5586.9079525390625;5586.722463042534
4;4229.261817078993;4226.086547482639
5;2756.974852766927;2227.216041362847
6;8052.6616671657985;7075.086327756077
7;6373.707740581597;5371.775247547744
8;5804.073629101563;3882.0946024739583
9;5098.370769900173;3162.9668735243054
10;6699.586825412327;4835.626610980903
11;10154.52329602579;8156.305073388211
12;8292.061442440128;5700.067459788398
13;7318.097509309896;2349.0366205403643
14;7223.830877690973;2617.9713263671874
15;6850.665382313368;2841.6323173502606
16;6030.675704817709;2237.1291071397573
17;4082.215317176649;3118.3550290256076
18;5950.177573882379;2886.0870142903646
19;8574.273274305557;3711.002938096788
20;6521.448976736111;66.97154306492276
21;8359.150081814236;-2633.5154522894964
22;7858.050865759493;-5093.107063394142
23;8519.436546599969;-4109.592747428318
24;6812.3112153211805;-4232.681498459201
25;876.2711384340339;-3305.792199674479
26;-5627.362034434679;-8010.764408940972
27;-13062.33229500868;-12157.939715668403
28;-16623.492958376737;-11178.682069921875
29;-20233.452963194446;-15765.380038020834
30;-24165.263430381943;-20162.493155208333
31;-27745.697006944443;-17669.7024796875
32;-30778.871869270835;-18615.71060451389
33;-33466.6869681037;-19078.27205867875
34;-35284.04099729264;-20025.7510198458
35;-40477.832102430555;-22222.078133680556
36;-40687.71452083334;-18321.84183715278
37;-39074.887322222225;-16621.373687326388
38;-37600.79514444445;-20125.675092447917
39;-38408.76651840278;-20794.733746961807
40;-38379.03378506944;-18693.232687239586
41;-39549.51191180555;-24711.56591970486
42;-36066.24696493056;-24214.206946961804
43;-32596.569770399306;-26098.125349479167
44;-34887.10450432829;-29420.43250706682
45;-34369.41622631852;-32624.493845738714
46;-36817.180406597225;-32461.992725607637
47;-40181.121572916665;-32703.18426684028
48;-39292.89963090277;-35729.46570104166
49;-38878.26964114583;-35814.57295850695
50;-38472.49412048612;-36808.316921875
51;-35393.86302586806;-34090.6306546875
52;-34451.22376475694;-30212.332814149308
53;-35942.76605295139;-30534.415117708333
54;-33714.340184548615;-27145.823247829863
55;-33752.29675365447;-27362.97747569532
56;-35614.01551715059;-32231.708304327378
57;-31832.669844704862;-30931.624909461807
58;-29062.726985503472;-32829.005332552086
59;-29354.006246875;-34593.58958029514
60;-35868.416573350696;-38413.46339496528
61;-39167.783007638885;-38787.70477812499
62;-33226.299827083334;-34375.56621362847
63;-25371.590001475695;-29619.554254166665
64;-18442.392835850696;-24792.107815798612
65;-17204.212273177083;-24434.902369704858
66;-16038.375815909967;-21759.59099839807
67;-9338.072155269807;-17305.453749108554
68;-3301.3699620469833;-12097.33873797743
69;3420.999421308051;-8501.437881944445
70;4927.373172417534;-6402.783381684028
71;2676.8513166341145;-6253.396465625
72;2335.7422880425347;-4578.626344813369
73;239.49964800571337;-2267.3448689615884
74;6271.469106487359;4812.8120891547305
75;10272.019378342015;7156.601831488715
76;8577.710283072916;5113.555849142795
77;7335.734815267585;3898.3111599273657
78;8735.006666278538;5161.952668644224
79;8953.184067144097;3122.976848795573
80;10226.179608072916;3601.863062727865
81;10347.781655555556;4070.523379155816
82;14694.75720690104;6638.167804253472
83;16771.49828771701;10014.979753385416
84;10776.5706015625;3970.8545440863713
85;9044.039646267362;3494.0045789171004
86;7489.151569661459;3044.781240527344
87;11625.554467578124;4047.038746647135
88;14013.431877903264;6563.595530524391
89;14089.779511304187;4048.3425987007045
90;16493.010274652777;5751.706376432292
91;15612.041698090277;6788.526734461805
92;12320.081696093752;4426.368761697049
93;10852.241496875;4170.563102018229
94;7166.290282248264;4066.453003982205
95;1734.0209722330728;1356.1956483669705
