;Electricity_Price_mean;Electricity_Price_max_1;Electricity_Price_min_1;Electricity_Price_max_2;Electricity_Price_min_2;Electricity_Price_max_3;Electricity_Price_min_3
0;0.2719877367123288;0.3334645953769204;0.21051087804773716;0.39494145404151204;0.14903401938314553;0.45641831270610367;0.0875571607185539
1;0.2719877367123288;0.3334645953769204;0.21051087804773716;0.39494145404151204;0.14903401938314553;0.45641831270610367;0.0875571607185539
2;0.2719877367123288;0.3334645953769204;0.21051087804773716;0.39494145404151204;0.14903401938314553;0.45641831270610367;0.0875571607185539
3;0.2719877367123288;0.3334645953769204;0.21051087804773716;0.39494145404151204;0.14903401938314553;0.45641831270610367;0.0875571607185539
4;0.2719877367123288;0.3334645953769204;0.21051087804773716;0.39494145404151204;0.14903401938314553;0.45641831270610367;0.0875571607185539
5;0.2719877367123288;0.3334645953769204;0.21051087804773716;0.39494145404151204;0.14903401938314553;0.45641831270610367;0.0875571607185539
6;0.2719877367123288;0.3334645953769204;0.21051087804773716;0.39494145404151204;0.14903401938314553;0.45641831270610367;0.0875571607185539
7;0.2719877367123288;0.3334645953769204;0.21051087804773716;0.39494145404151204;0.14903401938314553;0.45641831270610367;0.0875571607185539
8;0.2719877367123288;0.3334645953769204;0.21051087804773716;0.39494145404151204;0.14903401938314553;0.45641831270610367;0.0875571607185539
9;0.2719877367123288;0.3334645953769204;0.21051087804773716;0.39494145404151204;0.14903401938314553;0.45641831270610367;0.0875571607185539
10;0.2719877367123288;0.3334645953769204;0.21051087804773716;0.39494145404151204;0.14903401938314553;0.45641831270610367;0.0875571607185539
11;0.2719877367123288;0.3334645953769204;0.21051087804773716;0.39494145404151204;0.14903401938314553;0.45641831270610367;0.0875571607185539
12;0.2719877367123288;0.3334645953769204;0.21051087804773716;0.39494145404151204;0.14903401938314553;0.45641831270610367;0.0875571607185539
13;0.2719877367123288;0.3334645953769204;0.21051087804773716;0.39494145404151204;0.14903401938314553;0.45641831270610367;0.0875571607185539
14;0.2719877367123288;0.3334645953769204;0.21051087804773716;0.39494145404151204;0.14903401938314553;0.45641831270610367;0.0875571607185539
15;0.2719877367123288;0.3334645953769204;0.21051087804773716;0.39494145404151204;0.14903401938314553;0.45641831270610367;0.0875571607185539
16;0.2719877367123288;0.3334645953769204;0.21051087804773716;0.39494145404151204;0.14903401938314553;0.45641831270610367;0.0875571607185539
17;0.2719877367123288;0.3334645953769204;0.21051087804773716;0.39494145404151204;0.14903401938314553;0.45641831270610367;0.0875571607185539
18;0.2719877367123288;0.3334645953769204;0.21051087804773716;0.39494145404151204;0.14903401938314553;0.45641831270610367;0.0875571607185539
19;0.2719877367123288;0.3334645953769204;0.21051087804773716;0.39494145404151204;0.14903401938314553;0.45641831270610367;0.0875571607185539
20;0.2719877367123288;0.3334645953769204;0.21051087804773716;0.39494145404151204;0.14903401938314553;0.45641831270610367;0.0875571607185539
21;0.2719877367123288;0.3334645953769204;0.21051087804773716;0.39494145404151204;0.14903401938314553;0.45641831270610367;0.0875571607185539
22;0.2719877367123288;0.3334645953769204;0.21051087804773716;0.39494145404151204;0.14903401938314553;0.45641831270610367;0.0875571607185539
23;0.2719877367123288;0.3334645953769204;0.21051087804773716;0.39494145404151204;0.14903401938314553;0.45641831270610367;0.0875571607185539
24;0.2719877367123288;0.3334645953769204;0.21051087804773716;0.39494145404151204;0.14903401938314553;0.45641831270610367;0.0875571607185539
25;0.2719877367123288;0.3334645953769204;0.21051087804773716;0.39494145404151204;0.14903401938314553;0.45641831270610367;0.0875571607185539
26;0.2719877367123288;0.3334645953769204;0.21051087804773716;0.39494145404151204;0.14903401938314553;0.45641831270610367;0.0875571607185539
27;0.2719877367123288;0.3334645953769204;0.21051087804773716;0.39494145404151204;0.14903401938314553;0.45641831270610367;0.0875571607185539
28;0.2719877367123288;0.3334645953769204;0.21051087804773716;0.39494145404151204;0.14903401938314553;0.45641831270610367;0.0875571607185539
29;0.2719877367123288;0.3334645953769204;0.21051087804773716;0.39494145404151204;0.14903401938314553;0.45641831270610367;0.0875571607185539
30;0.2719877367123288;0.3334645953769204;0.21051087804773716;0.39494145404151204;0.14903401938314553;0.45641831270610367;0.0875571607185539
31;0.2719877367123288;0.3334645953769204;0.21051087804773716;0.39494145404151204;0.14903401938314553;0.45641831270610367;0.0875571607185539
32;0.2719877367123288;0.3334645953769204;0.21051087804773716;0.39494145404151204;0.14903401938314553;0.45641831270610367;0.0875571607185539
33;0.2719877367123288;0.3334645953769204;0.21051087804773716;0.39494145404151204;0.14903401938314553;0.45641831270610367;0.0875571607185539
34;0.2719877367123288;0.3334645953769204;0.21051087804773716;0.39494145404151204;0.14903401938314553;0.45641831270610367;0.0875571607185539
35;0.2719877367123288;0.3334645953769204;0.21051087804773716;0.39494145404151204;0.14903401938314553;0.45641831270610367;0.0875571607185539
36;0.2719877367123288;0.3334645953769204;0.21051087804773716;0.39494145404151204;0.14903401938314553;0.45641831270610367;0.0875571607185539
37;0.2719877367123288;0.3334645953769204;0.21051087804773716;0.39494145404151204;0.14903401938314553;0.45641831270610367;0.0875571607185539
38;0.2719877367123288;0.3334645953769204;0.21051087804773716;0.39494145404151204;0.14903401938314553;0.45641831270610367;0.0875571607185539
39;0.2719877367123288;0.3334645953769204;0.21051087804773716;0.39494145404151204;0.14903401938314553;0.45641831270610367;0.0875571607185539
40;0.2719877367123288;0.3334645953769204;0.21051087804773716;0.39494145404151204;0.14903401938314553;0.45641831270610367;0.0875571607185539
41;0.2719877367123288;0.3334645953769204;0.21051087804773716;0.39494145404151204;0.14903401938314553;0.45641831270610367;0.0875571607185539
42;0.2719877367123288;0.3334645953769204;0.21051087804773716;0.39494145404151204;0.14903401938314553;0.45641831270610367;0.0875571607185539
43;0.2719877367123288;0.3334645953769204;0.21051087804773716;0.39494145404151204;0.14903401938314553;0.45641831270610367;0.0875571607185539
44;0.2719877367123288;0.3334645953769204;0.21051087804773716;0.39494145404151204;0.14903401938314553;0.45641831270610367;0.0875571607185539
45;0.2719877367123288;0.3334645953769204;0.21051087804773716;0.39494145404151204;0.14903401938314553;0.45641831270610367;0.0875571607185539
46;0.2719877367123288;0.3334645953769204;0.21051087804773716;0.39494145404151204;0.14903401938314553;0.45641831270610367;0.0875571607185539
47;0.2719877367123288;0.3334645953769204;0.21051087804773716;0.39494145404151204;0.14903401938314553;0.45641831270610367;0.0875571607185539
48;0.2719877367123288;0.3334645953769204;0.21051087804773716;0.39494145404151204;0.14903401938314553;0.45641831270610367;0.0875571607185539
