;Electricity_Price_mean
11017;0.263938316
11018;0.263938316
11019;0.263938316
11020;0.263938316
11021;0.263938316
11022;0.263938316
11023;0.263938316
11024;0.263938316
11025;0.263938316
11026;0.263938316
11027;0.263938316
11028;0.263938316
11029;0.263938316
11030;0.263938316
11031;0.263938316
11032;0.263938316
11033;0.263938316
11034;0.263938316
11035;0.263938316
11036;0.263938316
11037;0.263938316
11038;0.263938316
11039;0.263938316
11040;0.263938316
11041;0.263938316
11042;0.263938316
11043;0.263938316
11044;0.263938316
11045;0.263938316
11046;0.263938316
11047;0.263938316
11048;0.263938316
11049;0.263938316
11050;0.263938316
11051;0.263938316
11052;0.263938316
11053;0.263938316
11054;0.263938316
11055;0.263938316
11056;0.263938316
11057;0.263938316
11058;0.263938316
11059;0.263938316
11060;0.263938316
11061;0.263938316
11062;0.263938316
11063;0.263938316
11064;0.263938316
11065;0.263938316
11066;0.263938316
11067;0.263938316
11068;0.263938316
11069;0.263938316
11070;0.263938316
11071;0.263938316
11072;0.263938316
11073;0.263938316
11074;0.263938316
11075;0.263938316
11076;0.263938316
11077;0.263938316
11078;0.263938316
11079;0.263938316
11080;0.263938316
11081;0.263938316
11082;0.263938316
11083;0.263938316
11084;0.263938316
11085;0.263938316
11086;0.263938316
11087;0.263938316
11088;0.263938316
11089;0.263938316
11090;0.263938316
11091;0.263938316
11092;0.263938316
11093;0.263938316
11094;0.263938316
11095;0.263938316
11096;0.263938316
11097;0.263938316
11098;0.263938316
11099;0.263938316
11100;0.263938316
11101;0.263938316
11102;0.263938316
11103;0.263938316
11104;0.263938316
11105;0.263938316
11106;0.263938316
11107;0.263938316
11108;0.263938316
11109;0.263938316
11110;0.263938316
11111;0.263938316
11112;0.263938316
11113;0.263938316
11114;0.263938316
11115;0.263938316
11116;0.263938316
11117;0.263938316
11118;0.263938316
11119;0.263938316
11120;0.263938316
11121;0.263938316
11122;0.263938316
11123;0.263938316
11124;0.263938316
11125;0.263938316
11126;0.263938316
11127;0.263938316
11128;0.263938316
11129;0.263938316
11130;0.263938316
11131;0.263938316
11132;0.263938316
11133;0.263938316
11134;0.263938316
11135;0.263938316
11136;0.263938316
11137;0.263938316
11138;0.263938316
11139;0.263938316
11140;0.263938316
11141;0.263938316
11142;0.263938316
11143;0.263938316
11144;0.263938316
11145;0.263938316
11146;0.263938316
11147;0.263938316
11148;0.263938316
11149;0.263938316
11150;0.263938316
11151;0.263938316
11152;0.263938316
11153;0.263938316
11154;0.263938316
11155;0.263938316
11156;0.263938316
11157;0.263938316
11158;0.263938316
11159;0.263938316
11160;0.263938316
11161;0.263938316
11162;0.263938316
11163;0.263938316
11164;0.263938316
11165;0.263938316
11166;0.263938316
11167;0.263938316
11168;0.263938316
11169;0.263938316
11170;0.263938316
11171;0.263938316
11172;0.263938316
11173;0.263938316
11174;0.263938316
11175;0.263938316
11176;0.263938316
11177;0.263938316
11178;0.263938316
11179;0.263938316
11180;0.263938316
11181;0.263938316
11182;0.263938316
11183;0.263938316
11184;0.263938316
11185;0.263938316
11186;0.263938316
11187;0.263938316
11188;0.263938316
11189;0.263938316
11190;0.263938316
11191;0.263938316
11192;0.263938316
11193;0.263938316
11194;0.263938316
11195;0.263938316
11196;0.263938316
11197;0.263938316
11198;0.263938316
11199;0.263938316
11200;0.263938316
11201;0.263938316
11202;0.263938316
11203;0.263938316
11204;0.263938316
11205;0.263938316
11206;0.263938316
11207;0.263938316
11208;0.263938316
11209;0.263938316
11210;0.263938316
11211;0.263938316
11212;0.263938316
11213;0.263938316
11214;0.263938316
11215;0.263938316
11216;0.263938316
11217;0.263938316
11218;0.263938316
11219;0.263938316
11220;0.263938316
11221;0.263938316
11222;0.263938316
11223;0.263938316
11224;0.263938316
11225;0.263938316
11226;0.263938316
11227;0.263938316
11228;0.263938316
11229;0.263938316
11230;0.263938316
11231;0.263938316
11232;0.263938316
11233;0.263938316
11234;0.263938316
11235;0.263938316
11236;0.263938316
11237;0.263938316
11238;0.263938316
11239;0.263938316
11240;0.263938316
11241;0.263938316
11242;0.263938316
11243;0.263938316
11244;0.263938316
11245;0.263938316
11246;0.263938316
11247;0.263938316
11248;0.263938316
11249;0.263938316
11250;0.263938316
11251;0.263938316
11252;0.263938316
11253;0.263938316
11254;0.263938316
11255;0.263938316
11256;0.263938316
11257;0.263938316
11258;0.263938316
11259;0.263938316
11260;0.263938316
11261;0.263938316
11262;0.263938316
11263;0.263938316
11264;0.263938316
11265;0.263938316
11266;0.263938316
11267;0.263938316
11268;0.263938316
11269;0.263938316
11270;0.263938316
11271;0.263938316
11272;0.263938316
11273;0.263938316
11274;0.263938316
11275;0.263938316
11276;0.263938316
11277;0.263938316
11278;0.263938316
11279;0.263938316
11280;0.263938316
11281;0.263938316
11282;0.263938316
11283;0.263938316
11284;0.263938316
11285;0.263938316
11286;0.263938316
11287;0.263938316
11288;0.263938316
11289;0.263938316
11290;0.263938316
11291;0.263938316
11292;0.263938316
11293;0.263938316
11294;0.263938316
11295;0.263938316
11296;0.263938316
11297;0.263938316
11298;0.263938316
11299;0.263938316
11300;0.263938316
11301;0.263938316
11302;0.263938316
11303;0.263938316
11304;0.263938316
11305;0.263938316
11306;0.263938316
11307;0.263938316
11308;0.263938316
11309;0.263938316
11310;0.263938316
11311;0.263938316
11312;0.263938316
11313;0.263938316
11314;0.263938316
11315;0.263938316
11316;0.263938316
11317;0.263938316
11318;0.263938316
11319;0.263938316
11320;0.263938316
11321;0.263938316
11322;0.263938316
11323;0.263938316
11324;0.263938316
11325;0.263938316
11326;0.263938316
11327;0.263938316
11328;0.263938316
11329;0.263938316
11330;0.263938316
11331;0.263938316
11332;0.263938316
11333;0.263938316
11334;0.263938316
11335;0.263938316
11336;0.263938316
11337;0.263938316
11338;0.263938316
11339;0.263938316
11340;0.263938316
11341;0.263938316
11342;0.263938316
11343;0.263938316
11344;0.263938316
11345;0.263938316
11346;0.263938316
11347;0.263938316
11348;0.263938316
11349;0.263938316
11350;0.263938316
11351;0.263938316
11352;0.263938316
11353;0.263938316
11354;0.263938316
11355;0.263938316
11356;0.263938316
11357;0.263938316
11358;0.263938316
11359;0.263938316
11360;0.263938316
11361;0.263938316
11362;0.263938316
11363;0.263938316
11364;0.263938316
11365;0.263938316
11366;0.263938316
11367;0.263938316
11368;0.263938316
11369;0.263938316
11370;0.263938316
11371;0.263938316
11372;0.263938316
11373;0.263938316
11374;0.263938316
11375;0.263938316
11376;0.263938316
11377;0.263938316
11378;0.263938316
11379;0.263938316
11380;0.263938316
11381;0.263938316
11382;0.263938316
11383;0.263938316
11384;0.263938316
11385;0.263938316
11386;0.263938316
11387;0.263938316
11388;0.263938316
11389;0.263938316
11390;0.263938316
11391;0.263938316
11392;0.263938316
11393;0.263938316
11394;0.263938316
11395;0.263938316
11396;0.263938316
11397;0.263938316
11398;0.263938316
11399;0.263938316
11400;0.263938316
11401;0.263938316
11402;0.263938316
11403;0.263938316
11404;0.263938316
11405;0.263938316
11406;0.263938316
11407;0.263938316
11408;0.263938316
11409;0.263938316
11410;0.263938316
11411;0.263938316
11412;0.263938316
11413;0.263938316
11414;0.263938316
11415;0.263938316
11416;0.263938316
11417;0.263938316
11418;0.263938316
11419;0.263938316
11420;0.263938316
11421;0.263938316
11422;0.263938316
11423;0.263938316
11424;0.263938316
11425;0.263938316
11426;0.263938316
11427;0.263938316
11428;0.263938316
11429;0.263938316
11430;0.263938316
11431;0.263938316
11432;0.263938316
11433;0.263938316
11434;0.263938316
11435;0.263938316
11436;0.263938316
11437;0.263938316
11438;0.263938316
11439;0.263938316
11440;0.263938316
11441;0.263938316
11442;0.263938316
11443;0.263938316
11444;0.263938316
11445;0.263938316
11446;0.263938316
11447;0.263938316
11448;0.263938316
11449;0.263938316
11450;0.263938316
11451;0.263938316
11452;0.263938316
11453;0.263938316
11454;0.263938316
11455;0.263938316
11456;0.263938316
11457;0.263938316
11458;0.263938316
11459;0.263938316
11460;0.263938316
11461;0.263938316
11462;0.263938316
11463;0.263938316
11464;0.263938316
11465;0.263938316
11466;0.263938316
11467;0.263938316
11468;0.263938316
11469;0.263938316
11470;0.263938316
11471;0.263938316
11472;0.263938316
11473;0.263938316
11474;0.263938316
11475;0.263938316
11476;0.263938316
11477;0.263938316
11478;0.263938316
11479;0.263938316
11480;0.263938316
11481;0.263938316
11482;0.263938316
11483;0.263938316
11484;0.263938316
11485;0.263938316
11486;0.263938316
11487;0.263938316
11488;0.263938316
11489;0.263938316
11490;0.263938316
11491;0.263938316
11492;0.263938316
11493;0.263938316
11494;0.263938316
11495;0.263938316
11496;0.263938316
11497;0.263938316
11498;0.263938316
11499;0.263938316
11500;0.263938316
11501;0.263938316
11502;0.263938316
11503;0.263938316
11504;0.263938316
11505;0.263938316
11506;0.263938316
11507;0.263938316
11508;0.263938316
11509;0.263938316
11510;0.263938316
11511;0.263938316
11512;0.263938316
11513;0.263938316
11514;0.263938316
11515;0.263938316
11516;0.263938316
11517;0.263938316
11518;0.263938316
11519;0.263938316
11520;0.263938316
11521;0.263938316
11522;0.263938316
11523;0.263938316
11524;0.263938316
11525;0.263938316
11526;0.263938316
11527;0.263938316
11528;0.263938316
11529;0.263938316
11530;0.263938316
11531;0.263938316
11532;0.263938316
11533;0.263938316
11534;0.263938316
11535;0.263938316
11536;0.263938316
11537;0.263938316
11538;0.263938316
11539;0.263938316
11540;0.263938316
11541;0.263938316
11542;0.263938316
11543;0.263938316
11544;0.263938316
11545;0.263938316
11546;0.263938316
11547;0.263938316
11548;0.263938316
11549;0.263938316
11550;0.263938316
11551;0.263938316
11552;0.263938316
11553;0.263938316
11554;0.263938316
11555;0.263938316
11556;0.263938316
11557;0.263938316
11558;0.263938316
11559;0.263938316
11560;0.263938316
11561;0.263938316
11562;0.263938316
11563;0.263938316
11564;0.263938316
11565;0.263938316
11566;0.263938316
11567;0.263938316
11568;0.263938316
11569;0.263938316
11570;0.263938316
11571;0.263938316
11572;0.263938316
11573;0.263938316
11574;0.263938316
11575;0.263938316
11576;0.263938316
11577;0.263938316
11578;0.263938316
11579;0.263938316
11580;0.263938316
11581;0.263938316
11582;0.263938316
11583;0.263938316
11584;0.263938316
11585;0.263938316
11586;0.263938316
11587;0.263938316
11588;0.263938316
11589;0.263938316
11590;0.263938316
11591;0.263938316
11592;0.263938316
11593;0.263938316
11594;0.263938316
11595;0.263938316
11596;0.263938316
11597;0.263938316
11598;0.263938316
11599;0.263938316
11600;0.263938316
11601;0.263938316
11602;0.263938316
11603;0.263938316
11604;0.263938316
11605;0.263938316
11606;0.263938316
11607;0.263938316
11608;0.263938316
11609;0.263938316
11610;0.263938316
11611;0.263938316
11612;0.263938316
11613;0.263938316
11614;0.263938316
11615;0.263938316
11616;0.263938316
11617;0.263938316
11618;0.263938316
11619;0.263938316
11620;0.263938316
11621;0.263938316
11622;0.263938316
11623;0.263938316
11624;0.263938316
11625;0.263938316
11626;0.263938316
11627;0.263938316
11628;0.263938316
11629;0.263938316
11630;0.263938316
11631;0.263938316
11632;0.263938316
11633;0.263938316
11634;0.263938316
11635;0.263938316
11636;0.263938316
11637;0.263938316
11638;0.263938316
11639;0.263938316
11640;0.263938316
11641;0.263938316
11642;0.263938316
11643;0.263938316
11644;0.263938316
11645;0.263938316
11646;0.263938316
11647;0.263938316
11648;0.263938316
11649;0.263938316
11650;0.263938316
11651;0.263938316
11652;0.263938316
11653;0.263938316
11654;0.263938316
11655;0.263938316
11656;0.263938316
11657;0.263938316
11658;0.263938316
11659;0.263938316
11660;0.263938316
11661;0.263938316
11662;0.263938316
11663;0.263938316
11664;0.263938316
11665;0.263938316
11666;0.263938316
11667;0.263938316
11668;0.263938316
11669;0.263938316
11670;0.263938316
11671;0.263938316
11672;0.263938316
11673;0.263938316
11674;0.263938316
11675;0.263938316
11676;0.263938316
11677;0.263938316
11678;0.263938316
11679;0.263938316
11680;0.263938316
11681;0.263938316
11682;0.263938316
11683;0.263938316
11684;0.263938316
11685;0.263938316
11686;0.263938316
11687;0.263938316
11688;0.263938316
11689;0.263938316
11690;0.263938316
11691;0.263938316
11692;0.263938316
11693;0.263938316
11694;0.263938316
11695;0.263938316
11696;0.263938316
11697;0.263938316
11698;0.263938316
11699;0.263938316
11700;0.263938316
11701;0.263938316
11702;0.263938316
11703;0.263938316
11704;0.263938316
11705;0.263938316
11706;0.263938316
11707;0.263938316
11708;0.263938316
11709;0.263938316
11710;0.263938316
11711;0.263938316
11712;0.263938316
11713;0.263938316
11714;0.263938316
11715;0.263938316
11716;0.263938316
11717;0.263938316
11718;0.263938316
11719;0.263938316
11720;0.263938316
11721;0.263938316
11722;0.263938316
11723;0.263938316
11724;0.263938316
11725;0.263938316
11726;0.263938316
11727;0.263938316
11728;0.263938316
11729;0.263938316
11730;0.263938316
11731;0.263938316
11732;0.263938316
11733;0.263938316
11734;0.263938316
11735;0.263938316
11736;0.263938316
11737;0.263938316
11738;0.263938316
11739;0.263938316
11740;0.263938316
11741;0.263938316
11742;0.263938316
11743;0.263938316
11744;0.263938316
11745;0.263938316
11746;0.263938316
11747;0.263938316
11748;0.263938316
11749;0.263938316
11750;0.263938316
11751;0.263938316
11752;0.263938316
11753;0.263938316
11754;0.263938316
11755;0.263938316
11756;0.263938316
11757;0.263938316
11758;0.263938316
11759;0.263938316
11760;0.263938316
11761;0.263938316
11762;0.263938316
11763;0.263938316
11764;0.263938316
11765;0.263938316
11766;0.263938316
11767;0.263938316
11768;0.263938316
11769;0.263938316
11770;0.263938316
11771;0.263938316
11772;0.263938316
11773;0.263938316
11774;0.263938316
11775;0.263938316
11776;0.263938316
11777;0.263938316
11778;0.263938316
11779;0.263938316
11780;0.263938316
11781;0.263938316
11782;0.263938316
11783;0.263938316
11784;0.263938316
11785;0.263938316
11786;0.263938316
11787;0.263938316
11788;0.263938316
11789;0.263938316
11790;0.263938316
11791;0.263938316
11792;0.263938316
11793;0.263938316
11794;0.263938316
11795;0.263938316
11796;0.263938316
11797;0.263938316
11798;0.263938316
11799;0.263938316
11800;0.263938316
11801;0.263938316
11802;0.263938316
11803;0.263938316
11804;0.263938316
11805;0.263938316
11806;0.263938316
11807;0.263938316
11808;0.263938316
11809;0.263938316
11810;0.263938316
11811;0.263938316
11812;0.263938316
11813;0.263938316
11814;0.263938316
11815;0.263938316
11816;0.263938316
11817;0.263938316
11818;0.263938316
11819;0.263938316
11820;0.263938316
11821;0.263938316
11822;0.263938316
11823;0.263938316
11824;0.263938316
11825;0.263938316
11826;0.263938316
11827;0.263938316
11828;0.263938316
11829;0.263938316
11830;0.263938316
11831;0.263938316
11832;0.263938316
11833;0.263938316
11834;0.263938316
11835;0.263938316
11836;0.263938316
11837;0.263938316
11838;0.263938316
11839;0.263938316
11840;0.263938316
11841;0.263938316
11842;0.263938316
11843;0.263938316
11844;0.263938316
11845;0.263938316
11846;0.263938316
11847;0.263938316
11848;0.263938316
11849;0.263938316
11850;0.263938316
11851;0.263938316
11852;0.263938316
11853;0.263938316
11854;0.263938316
11855;0.263938316
11856;0.263938316
11857;0.263938316
11858;0.263938316
11859;0.263938316
11860;0.263938316
11861;0.263938316
11862;0.263938316
11863;0.263938316
11864;0.263938316
11865;0.263938316
11866;0.263938316
11867;0.263938316
11868;0.263938316
11869;0.263938316
11870;0.263938316
11871;0.263938316
11872;0.263938316
11873;0.263938316
11874;0.263938316
11875;0.263938316
11876;0.263938316
11877;0.263938316
11878;0.263938316
11879;0.263938316
11880;0.263938316
11881;0.263938316
11882;0.263938316
11883;0.263938316
11884;0.263938316
11885;0.263938316
11886;0.263938316
11887;0.263938316
11888;0.263938316
11889;0.263938316
11890;0.263938316
11891;0.263938316
11892;0.263938316
11893;0.263938316
11894;0.263938316
11895;0.263938316
11896;0.263938316
11897;0.263938316
11898;0.263938316
11899;0.263938316
11900;0.263938316
11901;0.263938316
11902;0.263938316
11903;0.263938316
11904;0.263938316
11905;0.263938316
11906;0.263938316
11907;0.263938316
11908;0.263938316
11909;0.263938316
11910;0.263938316
11911;0.263938316
11912;0.263938316
11913;0.263938316
11914;0.263938316
11915;0.263938316
11916;0.263938316
11917;0.263938316
11918;0.263938316
11919;0.263938316
11920;0.263938316
11921;0.263938316
11922;0.263938316
11923;0.263938316
11924;0.263938316
11925;0.263938316
11926;0.263938316
11927;0.263938316
11928;0.263938316
11929;0.263938316
11930;0.263938316
11931;0.263938316
11932;0.263938316
11933;0.263938316
11934;0.263938316
11935;0.263938316
11936;0.263938316
11937;0.263938316
11938;0.263938316
11939;0.263938316
11940;0.263938316
11941;0.263938316
11942;0.263938316
11943;0.263938316
11944;0.263938316
11945;0.263938316
11946;0.263938316
11947;0.263938316
11948;0.263938316
11949;0.263938316
11950;0.263938316
11951;0.263938316
11952;0.263938316
11953;0.263938316
11954;0.263938316
11955;0.263938316
11956;0.263938316
11957;0.263938316
11958;0.263938316
11959;0.263938316
11960;0.263938316
11961;0.263938316
11962;0.263938316
11963;0.263938316
11964;0.263938316
11965;0.263938316
11966;0.263938316
11967;0.263938316
11968;0.263938316
11969;0.263938316
11970;0.263938316
11971;0.263938316
11972;0.263938316
11973;0.263938316
11974;0.263938316
11975;0.263938316
11976;0.263938316
11977;0.263938316
11978;0.263938316
11979;0.263938316
11980;0.263938316
11981;0.263938316
11982;0.263938316
11983;0.263938316
11984;0.263938316
11985;0.263938316
11986;0.263938316
11987;0.263938316
11988;0.263938316
11989;0.263938316
11990;0.263938316
11991;0.263938316
11992;0.263938316
11993;0.263938316
11994;0.263938316
11995;0.263938316
11996;0.263938316
11997;0.263938316
11998;0.263938316
11999;0.263938316
12000;0.263938316
12001;0.263938316
12002;0.263938316
12003;0.263938316
12004;0.263938316
12005;0.263938316
12006;0.263938316
12007;0.263938316
12008;0.263938316
12009;0.263938316
12010;0.263938316
12011;0.263938316
12012;0.263938316
12013;0.263938316
12014;0.263938316
12015;0.263938316
12016;0.263938316
12017;0.263938316
12018;0.263938316
12019;0.263938316
12020;0.263938316
12021;0.263938316
12022;0.263938316
12023;0.263938316
12024;0.263938316
12025;0.263938316
12026;0.263938316
12027;0.263938316
12028;0.263938316
12029;0.263938316
12030;0.263938316
12031;0.263938316
12032;0.263938316
12033;0.263938316
12034;0.263938316
12035;0.263938316
12036;0.263938316
12037;0.263938316
12038;0.263938316
12039;0.263938316
12040;0.263938316
12041;0.263938316
12042;0.263938316
12043;0.263938316
12044;0.263938316
12045;0.263938316
12046;0.263938316
12047;0.263938316
12048;0.263938316
12049;0.263938316
12050;0.263938316
12051;0.263938316
12052;0.263938316
12053;0.263938316
12054;0.263938316
12055;0.263938316
12056;0.263938316
12057;0.263938316
12058;0.263938316
12059;0.263938316
12060;0.263938316
12061;0.263938316
12062;0.263938316
12063;0.263938316
12064;0.263938316
12065;0.263938316
12066;0.263938316
12067;0.263938316
12068;0.263938316
12069;0.263938316
12070;0.263938316
12071;0.263938316
12072;0.263938316
12073;0.263938316
12074;0.263938316
12075;0.263938316
12076;0.263938316
12077;0.263938316
12078;0.263938316
12079;0.263938316
12080;0.263938316
12081;0.263938316
12082;0.263938316
12083;0.263938316
12084;0.263938316
12085;0.263938316
12086;0.263938316
12087;0.263938316
12088;0.263938316
12089;0.263938316
12090;0.263938316
12091;0.263938316
12092;0.263938316
12093;0.263938316
12094;0.263938316
12095;0.263938316
12096;0.263938316
12097;0.263938316
12098;0.263938316
12099;0.263938316
12100;0.263938316
12101;0.263938316
12102;0.263938316
12103;0.263938316
12104;0.263938316
12105;0.263938316
12106;0.263938316
12107;0.263938316
12108;0.263938316
12109;0.263938316
12110;0.263938316
12111;0.263938316
12112;0.263938316
12113;0.263938316
12114;0.263938316
12115;0.263938316
12116;0.263938316
12117;0.263938316
12118;0.263938316
12119;0.263938316
12120;0.263938316
12121;0.263938316
12122;0.263938316
12123;0.263938316
12124;0.263938316
12125;0.263938316
12126;0.263938316
12127;0.263938316
12128;0.263938316
12129;0.263938316
12130;0.263938316
12131;0.263938316
12132;0.263938316
12133;0.263938316
12134;0.263938316
12135;0.263938316
12136;0.263938316
12137;0.263938316
12138;0.263938316
12139;0.263938316
12140;0.263938316
12141;0.263938316
12142;0.263938316
12143;0.263938316
12144;0.263938316
12145;0.263938316
12146;0.263938316
12147;0.263938316
12148;0.263938316
12149;0.263938316
12150;0.263938316
12151;0.263938316
12152;0.263938316
12153;0.263938316
12154;0.263938316
12155;0.263938316
12156;0.263938316
12157;0.263938316
12158;0.263938316
12159;0.263938316
12160;0.263938316
12161;0.263938316
12162;0.263938316
12163;0.263938316
12164;0.263938316
12165;0.263938316
12166;0.263938316
12167;0.263938316
12168;0.263938316
12169;0.263938316
12170;0.263938316
12171;0.263938316
12172;0.263938316
12173;0.263938316
12174;0.263938316
12175;0.263938316
12176;0.263938316
12177;0.263938316
12178;0.263938316
12179;0.263938316
12180;0.263938316
12181;0.263938316
12182;0.263938316
12183;0.263938316
12184;0.263938316
12185;0.263938316
12186;0.263938316
12187;0.263938316
12188;0.263938316
12189;0.263938316
12190;0.263938316
12191;0.263938316
12192;0.263938316
12193;0.263938316
12194;0.263938316
12195;0.263938316
12196;0.263938316
12197;0.263938316
12198;0.263938316
12199;0.263938316
12200;0.263938316
12201;0.263938316
12202;0.263938316
12203;0.263938316
12204;0.263938316
12205;0.263938316
12206;0.263938316
12207;0.263938316
12208;0.263938316
12209;0.263938316
12210;0.263938316
12211;0.263938316
12212;0.263938316
12213;0.263938316
12214;0.263938316
12215;0.263938316
12216;0.263938316
12217;0.263938316
12218;0.263938316
12219;0.263938316
12220;0.263938316
12221;0.263938316
12222;0.263938316
12223;0.263938316
12224;0.263938316
12225;0.263938316
12226;0.263938316
12227;0.263938316
12228;0.263938316
12229;0.263938316
12230;0.263938316
12231;0.263938316
12232;0.263938316
12233;0.263938316
12234;0.263938316
12235;0.263938316
12236;0.263938316
12237;0.263938316
12238;0.263938316
12239;0.263938316
12240;0.263938316
12241;0.263938316
12242;0.263938316
12243;0.263938316
12244;0.263938316
12245;0.263938316
12246;0.263938316
12247;0.263938316
12248;0.263938316
12249;0.263938316
12250;0.263938316
12251;0.263938316
12252;0.263938316
12253;0.263938316
12254;0.263938316
12255;0.263938316
12256;0.263938316
12257;0.263938316
12258;0.263938316
12259;0.263938316
12260;0.263938316
12261;0.263938316
12262;0.263938316
12263;0.263938316
12264;0.263938316
12265;0.263938316
12266;0.263938316
12267;0.263938316
12268;0.263938316
12269;0.263938316
12270;0.263938316
12271;0.263938316
12272;0.263938316
12273;0.263938316
12274;0.263938316
12275;0.263938316
12276;0.263938316
12277;0.263938316
12278;0.263938316
12279;0.263938316
12280;0.263938316
12281;0.263938316
12282;0.263938316
12283;0.263938316
12284;0.263938316
12285;0.263938316
12286;0.263938316
12287;0.263938316
12288;0.263938316
12289;0.263938316
12290;0.263938316
12291;0.263938316
12292;0.263938316
12293;0.263938316
12294;0.263938316
12295;0.263938316
12296;0.263938316
12297;0.263938316
12298;0.263938316
12299;0.263938316
12300;0.263938316
12301;0.263938316
12302;0.263938316
12303;0.263938316
12304;0.263938316
12305;0.263938316
12306;0.263938316
12307;0.263938316
12308;0.263938316
12309;0.263938316
12310;0.263938316
12311;0.263938316
12312;0.263938316
12313;0.263938316
12314;0.263938316
12315;0.263938316
12316;0.263938316
12317;0.263938316
12318;0.263938316
12319;0.263938316
12320;0.263938316
12321;0.263938316
12322;0.263938316
12323;0.263938316
12324;0.263938316
12325;0.263938316
12326;0.263938316
12327;0.263938316
12328;0.263938316
12329;0.263938316
12330;0.263938316
12331;0.263938316
12332;0.263938316
12333;0.263938316
12334;0.263938316
12335;0.263938316
12336;0.263938316
12337;0.263938316
12338;0.263938316
12339;0.263938316
12340;0.263938316
12341;0.263938316
12342;0.263938316
12343;0.263938316
12344;0.263938316
12345;0.263938316
12346;0.263938316
12347;0.263938316
12348;0.263938316
12349;0.263938316
12350;0.263938316
12351;0.263938316
12352;0.263938316
12353;0.263938316
12354;0.263938316
12355;0.263938316
12356;0.263938316
12357;0.263938316
12358;0.263938316
12359;0.263938316
12360;0.263938316
12361;0.263938316
12362;0.263938316
12363;0.263938316
12364;0.263938316
12365;0.263938316
12366;0.263938316
12367;0.263938316
12368;0.263938316
12369;0.263938316
12370;0.263938316
12371;0.263938316
12372;0.263938316
12373;0.263938316
12374;0.263938316
12375;0.263938316
12376;0.263938316
12377;0.263938316
12378;0.263938316
12379;0.263938316
12380;0.263938316
12381;0.263938316
12382;0.263938316
12383;0.263938316
12384;0.263938316
12385;0.263938316
12386;0.263938316
12387;0.263938316
12388;0.263938316
12389;0.263938316
12390;0.263938316
12391;0.263938316
12392;0.263938316
12393;0.263938316
12394;0.263938316
12395;0.263938316
12396;0.263938316
12397;0.263938316
12398;0.263938316
12399;0.263938316
12400;0.263938316
12401;0.263938316
12402;0.263938316
12403;0.263938316
12404;0.263938316
12405;0.263938316
12406;0.263938316
12407;0.263938316
12408;0.263938316
12409;0.263938316
12410;0.263938316
12411;0.263938316
12412;0.263938316
12413;0.263938316
12414;0.263938316
12415;0.263938316
12416;0.263938316
12417;0.263938316
12418;0.263938316
12419;0.263938316
12420;0.263938316
12421;0.263938316
12422;0.263938316
12423;0.263938316
12424;0.263938316
12425;0.263938316
12426;0.263938316
12427;0.263938316
12428;0.263938316
12429;0.263938316
12430;0.263938316
12431;0.263938316
12432;0.263938316
12433;0.263938316
12434;0.263938316
12435;0.263938316
12436;0.263938316
12437;0.263938316
12438;0.263938316
12439;0.263938316
12440;0.263938316
12441;0.263938316
12442;0.263938316
12443;0.263938316
12444;0.263938316
12445;0.263938316
12446;0.263938316
12447;0.263938316
12448;0.263938316
12449;0.263938316
12450;0.263938316
12451;0.263938316
12452;0.263938316
12453;0.263938316
12454;0.263938316
12455;0.263938316
12456;0.263938316
12457;0.263938316
12458;0.263938316
12459;0.263938316
12460;0.263938316
12461;0.263938316
12462;0.263938316
12463;0.263938316
12464;0.263938316
12465;0.263938316
12466;0.263938316
12467;0.263938316
12468;0.263938316
12469;0.263938316
12470;0.263938316
12471;0.263938316
12472;0.263938316
12473;0.263938316
12474;0.263938316
12475;0.263938316
12476;0.263938316
12477;0.263938316
12478;0.263938316
12479;0.263938316
12480;0.263938316
12481;0.263938316
12482;0.263938316
12483;0.263938316
12484;0.263938316
12485;0.263938316
12486;0.263938316
12487;0.263938316
12488;0.263938316
12489;0.263938316
12490;0.263938316
12491;0.263938316
12492;0.263938316
12493;0.263938316
12494;0.263938316
12495;0.263938316
12496;0.263938316
12497;0.263938316
12498;0.263938316
12499;0.263938316
12500;0.263938316
12501;0.263938316
12502;0.263938316
12503;0.263938316
12504;0.263938316
12505;0.263938316
12506;0.263938316
12507;0.263938316
12508;0.263938316
12509;0.263938316
12510;0.263938316
12511;0.263938316
12512;0.263938316
12513;0.263938316
12514;0.263938316
12515;0.263938316
12516;0.263938316
12517;0.263938316
12518;0.263938316
12519;0.263938316
12520;0.263938316
12521;0.263938316
12522;0.263938316
12523;0.263938316
12524;0.263938316
12525;0.263938316
12526;0.263938316
12527;0.263938316
12528;0.263938316
12529;0.263938316
12530;0.263938316
12531;0.263938316
12532;0.263938316
12533;0.263938316
12534;0.263938316
12535;0.263938316
12536;0.263938316
12537;0.263938316
12538;0.263938316
12539;0.263938316
12540;0.263938316
12541;0.263938316
12542;0.263938316
12543;0.263938316
12544;0.263938316
12545;0.263938316
12546;0.263938316
12547;0.263938316
12548;0.263938316
12549;0.263938316
12550;0.263938316
12551;0.263938316
12552;0.263938316
12553;0.263938316
12554;0.263938316
12555;0.263938316
12556;0.263938316
12557;0.263938316
12558;0.263938316
12559;0.263938316
12560;0.263938316
12561;0.263938316
12562;0.263938316
12563;0.263938316
12564;0.263938316
12565;0.263938316
12566;0.263938316
12567;0.263938316
12568;0.263938316
12569;0.263938316
12570;0.263938316
