;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14
0;0.9816572709374289;0.9826760361500804;0.984021104796122;0.9823277714109038;0.9822903643369773;0.982303421235236;0.9840158201695828;0.9829193742382039;0.9831146649947539;0.9842349946302662;0.9844149502374828;0.9839819626049772;0.9843827816989056;0.9833859359879348;1.025
1;0.981316082385356;0.9824629493675202;0.9836177793880874;0.9821883863200365;0.9810924212091492;0.981109425034339;0.9834988108556484;0.9827489201972573;0.9828474286858152;0.983916417633258;0.9841716206276865;0.9834518710196403;0.984046162814506;0.9826108255559132;1.025
2;0.9806679401410262;0.9820581425561914;0.982851605951683;0.9819235328586315;0.9788126500901901;0.9788371692117168;0.9825155303101689;0.9824250666640425;0.9823397891941187;0.9833112332557135;0.9837093615304405;0.9824436966787295;0.9834067509541425;0.9811362309900732;1.025
3;0.9802849990413027;0.9818189619486575;0.9823989334651436;0.9817670068090522;0.9774631594726917;0.9774921296979713;0.9819338735663417;0.9822336942801897;0.9820398725224564;0.9829536750678872;0.9834362357679147;0.9818473059488796;0.983028998570057;0.9802636651994895;1.025
4;0.980555859377277;0.9819881389086651;0.9827191155450085;0.9818777234985815;0.9784178715070784;0.9784436925578389;0.9823453431618837;0.9823690573646875;0.9822520074906146;0.9832065815016499;0.9836294227275322;0.9822691991357966;0.9832961864944414;0.9808809477753305;1.025
5;0.9807500058572418;0.982109398970849;0.9829486158376709;0.9819570728068923;0.9791016050639834;0.9791251713495401;0.9826401130626036;0.9824660755337017;0.9824040635562449;0.9833878595260028;0.9837678924545328;0.9825714344573292;0.9834877076632951;0.9813230958866536;1.025
6;0.9804473100769332;0.9819203403929446;0.9825907999688658;0.9818333548907894;0.9780353773447997;0.9780624599637427;0.9821804753329242;0.9823148109656491;0.9821669923165852;0.9831052272664355;0.9835520020546472;0.982100155141991;0.9831891075761171;0.9806336269743161;1.025
7;0.9804389113777014;0.9819150946506459;0.9825808719205068;0.9818299218937095;0.97800577704195;0.9780329572963898;0.9821677175065604;0.9823106137312334;0.9821604145307626;0.9830973852702258;0.9835460118232598;0.9820870741361767;0.9831808227141805;0.9806144881256252;1.025
8;0.9807796176780966;0.9821278937770999;0.9829836200126678;0.9819691746860881;0.9792058476153906;0.9792290701794635;0.9826850604151361;0.9824808725338064;0.9824272558074026;0.9834155086465195;0.9837890121205402;0.9826175200219243;0.9835169195763727;0.9813905112940574;1.025
9;0.9809084116329696;0.9822083348074514;0.9831358677770018;0.9820218085032966;0.9796591103058875;0.9796808384443283;0.9828805184253625;0.9825452291883232;0.98252812900805;0.9835357661248688;0.9838808697066628;0.9828179272402955;0.9836439757468126;0.9816836597453933;1.025
10;0.9805670345851686;0.9819951187705278;0.9827323257180085;0.981882291123845;0.9784572408558063;0.9784829320643719;0.9823623139901011;0.9823746419566116;0.9822607598860339;0.9832170159810406;0.983637393193305;0.9822865998139083;0.9833072104293087;0.9809064050492358;1.025
11;0.9804762484828274;0.9819384150079102;0.9826250078828174;0.981845183471493;0.9781373622014423;0.9781641084324384;0.9822244319621511;0.9823292728155105;0.982189656640129;0.9831322475110033;0.9835726418663391;0.9821452252569897;0.9832176538111388;0.9806995686018161;1.025
12;0.9805865154596006;0.9820072862092213;0.9827553539969044;0.9818902534458809;0.9785258665413767;0.9785513314225762;0.982391896848434;0.9823843770969835;0.9822760172762113;0.9832352056040861;0.9836512874740672;0.9823169319567747;0.9833264276474292;0.9809507807196938;1.025
13;0.980388061629176;0.981883334331553;0.9825207628033416;0.9818091365000724;0.9778265399577778;0.9778543114412986;0.9820904692031055;0.9822852013911322;0.9821205895645555;0.9830499060874452;0.9835097440047263;0.9820078689170073;0.9831306624629962;0.980498600455603;1.025
14;0.9800223342127906;0.9816549005173867;0.9820884409887592;0.9816596247017121;0.9765364270171393;0.9765684550148357;0.9815346013709292;0.9821024160095804;0.9818341601767177;0.9827084216557204;0.9832488905874311;0.9814379162464236;0.9827699058908681;0.9796645832009897;1.025
15;0.9800120135106362;0.9816484541035954;0.9820762410630421;0.9816554051138155;0.9764999959684684;0.9765321441884116;0.9815189081525096;0.9820972575739373;0.9818260773447272;0.9826987851023463;0.9832415292975801;0.9814218253074359;0.9827597257567023;0.9796410346480419;1.025
16;0.9803608640404666;0.9818663469007194;0.9824886127578742;0.9817980189580308;0.9777306594113272;0.9777587471783676;0.9820491482845979;0.9822716091389488;0.9820992887703865;0.9830245112968817;0.9834903456811164;0.9819655011808257;0.9831038338215462;0.9804366094866719;1.025
17;0.9804766476487392;0.981938664322342;0.9826254797345634;0.981845346629377;0.9781387688681151;0.9781655104594207;0.9822250382629649;0.9823294722961324;0.9821899692639506;0.9831326202185537;0.983572926564148;0.9821458469160486;0.9832180475684937;0.9807004781370797;1.025
18;0.9802674897333904;0.9818080256716386;0.982378235899515;0.981759849161821;0.977401411078429;0.9774305850164875;0.9819072657223995;0.9822249435703929;0.9820261595604571;0.9829373263867636;0.9834237473968027;0.981820023954677;0.9830117270500152;0.9802237448577866;1.025
19;0.9802988408890105;0.9818276075274174;0.9824152957707334;0.9817726651838216;0.9775119713733753;0.9775407805671376;0.9819549074080794;0.9822406120521692;0.9820507132106414;0.9829665993933978;0.9834461083419382;0.9818688727060264;0.9830426524700275;0.9802952224380251;1.025
