;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14
0;0.9816601480464382;0.9826778330054307;0.9840245058925554;0.9823289466845304;0.9823004598477338;0.9823134834899307;0.9840201781574442;0.9829208115354111;0.9831169185225311;0.9842376810705616;0.9844170021167816;0.9839864308461199;0.9843856203501714;0.9833924688911689;1.025
1;0.9810839543395229;0.9823179725569563;0.9833433780469653;0.982093541187013;0.9802765530470982;0.9802962457870895;0.9831468271493503;0.9826329414874441;0.9826656180179146;0.9836996741385988;0.9840060678197533;0.983090978092329;0.9838171540322547;0.9820830333890951;1.025
2;0.9801002615903754;0.9817035745922761;0.9821805576869422;0.9816914844052419;0.9768114634755746;0.9768425838932171;0.9816530834429575;0.9821413647615123;0.9818951904892624;0.9827811833395353;0.9833044725055351;0.9815594009388251;0.982846772367868;0.9798423679389958;1.025
3;0.9794097968405929;0.9812722944441944;0.9813643758097541;0.9814091489977765;0.9743717819111303;0.9744109556276828;0.9806025219080391;0.9817962314610709;0.981354451757774;0.9821364907206187;0.9828119857288621;0.9804822068151173;0.9821657403713786;0.9782656817970937;1.025
4;0.9795347312936727;0.9813503331016517;0.9815120569342755;0.9814602433514983;0.9748136864311769;0.974851400983937;0.9807927417731559;0.981858686342631;0.9814522924217304;0.9822531426808667;0.9829010993733209;0.9806772503880253;0.98228896255809;0.9785512141876952;1.025
5;0.979679410866742;0.9814407043267407;0.9816830786532338;0.9815194084982419;0.9753251753795432;0.9753612012521975;0.98101295356695;0.9819310087410467;0.9815655972896044;0.982388230965107;0.9830042958631414;0.9809030456242824;0.9824316622779702;0.9788817388658904;1.025
6;0.9792965577608763;0.9812015604774803;0.9812305197718799;0.9813628346725288;0.9739710676308542;0.9740115646753236;0.9804300596080195;0.9817396209649216;0.9812657709124583;0.9820307589302044;0.9827312134902461;0.980305370546766;0.9820540553623495;0.9780067855668053;1.025
7;0.979062937419558;0.98105562920392;0.9809543662257618;0.981267275798919;0.9731438311630203;0.9731870606155543;0.9800741090256175;0.9816228229835777;0.9810828182184894;0.9818126270758099;0.9825645724326239;0.9799403906795305;0.9818236474709352;0.9774723836502391;1.025
8;0.9791420526877596;0.9811050489745801;0.9810478851561028;0.9812996380802592;0.9734240545810106;0.9734663583609244;0.9801946737271043;0.9816623774677588;0.9811447746059477;0.9818864971235376;0.9826210055647534;0.9800640139653829;0.9819016738974393;0.9776534006318618;1.025
9;0.9792826429479526;0.9811928686467805;0.9812140715711212;0.9813571433719694;0.9739218162294588;0.9739624759342876;0.9804088642100061;0.981732664528757;0.9812548738634405;0.9820177666216514;0.9827212881547338;0.9802836375563339;0.982040331650893;0.9779749662941248;1.025
