;PV_Winter;PV_Spring;PV_Summer;PV_Autumn;Load_Winter_actual;Load_Spring_actual;Load_Summer_actual;Load_Autumn_actual;Load_Winter_optimized;Load_Spring_optimized;Load_Summer_optimized;Load_Autumn_optimized
26;-0.021559185963934177;14978.823076672601;20657.61581258519;2218.693402309113;23497.0;9187.2;20513.0;26922.199999999997;9022.0;6502.199999999999;17003.0;12197.199999999999
27;-0.17104615867095874;18077.456445783242;23456.002902289587;4281.708480697021;17082.0;9410.8;14278.000000000002;31929.999999999996;8582.0;8435.8;15733.000000000002;14680.0
28;-0.07991597668869531;21122.034739237948;25709.440301841227;6514.671033873633;10281.2;6949.6;12656.0;33088.0;3661.2000000000003;10059.6;20951.0;16663.0
29;-0.05797030268931454;23590.500408293887;28661.490973103457;8296.723207944444;13546.0;7304.0;11356.0;29447.399999999998;4846.0;18784.0;17987.0;18332.399999999998
30;190.37379559465055;26334.048820220527;31571.14419155335;11356.150715814483;18781.0;16072.0;9785.0;15856.0;9781.0;33172.0;15764.0;10411.999999999998
31;847.2423186067293;29111.560568976674;35657.48401798488;13041.372694269026;19933.800000000003;16752.0;10031.999999999998;8910.0;10303.800000000001;38412.0;25422.0;16506.0
32;2153.7379482969795;35084.19585377279;37882.03421180353;14440.449077492638;9608.0;15552.0;9577.0;6885.0;6858.0;36382.0;27921.999999999996;18465.0
33;3345.0275540339862;37650.805279508466;39347.90381912766;16690.45487489145;6697.6;8595.599999999999;8031.000000000002;9765.0;18072.600000000002;25650.600000000002;29760.0;20382.0
34;5084.929257805394;37950.85629638618;40786.559963881664;19656.633468909295;11586.0;12647.0;7485.999999999999;12532.000000000002;20661.0;21562.0;30506.000000000004;21741.0
35;7003.363072773237;39960.57068366492;44969.18269160399;20949.264254240625;20070.000000000004;18802.0;4304.0;13518.0;27780.0;24432.0;31340.000000000004;33143.0
36;8026.963497796029;39099.603323341886;41081.36068176064;22774.780529074218;21321.0;14556.0;2507.0;17362.8;31671.0;22136.0;36332.0;43091.799999999996
37;8355.999273280517;37159.55079381931;46070.40604947935;23998.29474059852;24568.0;16292.999999999996;7662.0;17526.0;27807.999999999996;28833.0;41697.0;41684.0
38;9853.089842200563;30391.810215634956;50806.72829348951;26856.97081542996;24939.0;19946.399999999998;12538.000000000002;19995.0;35199.0;38221.399999999994;42973.0;53335.00000000001
39;10742.33086881528;29776.549446782134;53899.53142542071;31373.11960799871;24651.0;15698.999999999996;12573.8;23843.0;42551.0;40419.0;46592.80000000001;46683.0
40;11588.403212190195;36168.73682527815;51320.98889924458;30258.587861277734;20365.0;11951.0;12751.0;19731.0;37030.0;33026.0;50346.0;42343.0
41;12794.671677921819;44411.452238562815;54388.52803339955;33426.95598660167;30071.0;11005.999999999998;10009.0;14497.0;45745.99999999999;28516.0;40694.0;52477.0
42;14224.122026433372;40519.86543647205;65650.64692101617;35639.44311476225;26956.800000000003;11051.599999999999;17283.0;17517.0;45776.8;31081.6;42035.0;42852.0
43;14999.117056517367;39755.98205024464;66998.0978499265;32245.15413095758;19022.0;9896.400000000001;24971.000000000004;12441.4;48992.0;32206.4;38461.0;42476.4
44;16201.742602705017;39605.98876052546;62522.142608081194;38364.5736207827;11127.000000000002;7244.0;20960.0;5554.0;40091.99999999999;34319.0;32345.999999999993;44027.0
45;16106.639511576297;37560.600153275824;52614.915964967615;34606.81714716815;12022.0;8740.0;21901.0;3574.0000000000005;47727.00000000001;32360.000000000004;26003.000000000004;40646.0
46;15997.109475766245;35163.528980674186;54701.98567022155;31452.182654382123;13676.0;13386.0;16723.0;5672.0;50276.0;35196.0;25992.999999999996;39947.0
47;16649.45764067711;32866.705530234685;55688.49003031409;36063.45007551563;17919.0;22592.0;8823.0;4483.999999999999;43939.0;32121.999999999996;25461.0;38014.0
48;15574.638765528187;40178.002798306254;63461.834168124784;30037.389368193733;15705.599999999999;22278.0;10055.0;6173.799999999999;44205.600000000006;31653.0;19307.0;34397.79999999999
49;15886.711505563428;39550.35549509109;58641.93680248341;28643.22154133181;14924.999999999996;24381.0;11268.199999999999;9812.0;33965.0;30331.0;18636.2;36155.0
50;15603.988742772019;40414.565105562855;55676.44430019733;28559.6800222098;15659.0;27672.999999999996;12210.0;21462.0;35354.0;29763.0;16515.0;43137.0
51;15036.853044208883;41416.43655333958;53358.76527471989;30230.891668171273;13093.0;21591.0;19114.0;23045.999999999996;35993.0;21556.0;21969.0;37588.0
52;12906.14419952326;38879.04552761162;55953.72741880328;29426.06245492064;9928.199999999999;23514.4;21680.0;21641.0;26018.2;20589.4;29893.0;37777.0
53;11665.778017816065;39368.23139393889;54753.663632012685;28164.334775545365;11206.4;26612.0;18551.0;19283.6;23276.399999999998;36387.0;29736.000000000007;28263.600000000002
54;10492.370365122486;33827.473073768415;57250.76040032755;28474.556178591305;16931.0;23012.0;22983.000000000004;22257.0;26546.000000000004;39107.0;36085.0;31172.000000000004
55;9799.37939292426;27006.328435828953;50070.23988130765;28336.71324300541;22796.0;14500.0;23155.0;17483.6;22166.0;39520.0;35205.0;22358.6
56;8547.004028368761;25555.076002806658;52411.18399925036;24424.428531947895;24870.0;10261.0;19204.0;9636.0;16095.0;37711.0;26619.0;10916.0
57;7449.2293234193485;27827.209400600084;53598.825297741016;18167.690563845983;19092.0;16615.0;26994.0;3432.0;13027.0;30790.0;28799.0;10652.0
58;6319.425452710352;31913.753898201518;47846.345655291676;16550.292024186023;19030.399999999998;23102.0;31233.0;7536.4;11880.4;32567.000000000004;24500.999999999996;14406.4
59;4986.776979014577;29029.51052759638;43890.44028894494;15331.789717053327;25620.0;22468.0;24624.600000000002;7478.000000000001;10440.0;24098.0;16674.600000000002;13807.999999999998
60;3501.223832801419;28016.234939986345;45263.427484476386;14594.208926664578;28342.0;22146.4;11954.0;5192.0;11632.0;14116.399999999998;8804.0;4390.0
61;2314.555337823789;25011.363864562187;45372.64355508399;12794.759644034331;28374.0;16211.0;8363.0;5544.0;9548.999999999998;10111.0;9433.0;2863.9999999999995
62;1407.1873909165129;16830.99970025662;39919.35324345737;9760.022745149796;23545.0;19099.0;14587.0;8004.0;9170.0;7238.999999999998;12287.0;4404.0
63;685.4209797037174;14331.137657234893;34933.609820398204;7156.1511239646015;17878.0;19832.799999999996;17762.0;13044.0;10678.0;4957.799999999999;10667.0;8044.0
64;161.7247989726431;15152.339049946315;30068.728100543125;4011.237358970271;11225.0;8802.0;20303.0;11819.999999999998;4025.0;2727.0;10253.0;5759.999999999999
65;16.454355483757677;15247.833359796698;29113.16711765724;2063.7980326392253;8105.0;5053.0;18236.0;15935.399999999998;2105.0;2623.0;7346.0;7235.4
66;0.1550287043153163;12208.766274914176;26675.836175910255;539.6130626125586;13591.999999999998;5952.0;17111.0;22003.0;4307.0;4782.0;8536.0;11452.0
67;-0.2413613135163156;9957.258834942488;25361.787126751828;61.68909024528783;11617.0;8777.0;25348.800000000003;24069.0;4492.0;6302.0;12898.800000000001;10144.0
68;0.12868251226578642;7955.998960637699;17047.091482361913;3.250499466928292;4181.0;11311.0;24624.0;19911.8;1931.0;7935.999999999999;10874.0;10341.800000000001
69;-0.2136371229938019;6194.995158810794;12970.10966961649;0.32456632646301686;4989.0;6803.0;26756.4;11870.0;2063.9999999999995;5903.0;8326.4;5540.0
70;-0.4386581377132899;3851.2808432929614;11036.675498364375;0.0867615668167811;9150.0;8698.6;24741.0;13049.0;4425.0;7898.6;7740.999999999999;3669.0
71;-0.02806381601265926;2087.347543558879;9667.486303160955;-0.14626521644785323;8271.0;12711.0;18721.0;15774.0;5121.0;6711.0;5596.0;5765.0
72;0.11096697913134258;964.5081675762702;7754.007690427261;0.1738216944129164;10349.0;8576.0;15826.000000000002;8447.999999999998;8999.0;2575.9999999999995;5551.0;1832.9999999999995
73;-0.5266973908120763;296.45254632081435;5893.818322121599;-0.08669098572142661;13049.0;10937.199999999999;9590.0;6176.000000000001;12959.0;4937.199999999999;6240.0;2196.0
74;-0.2495249032270919;38.90636860422055;3526.9352808308768;-0.28824420509574744;16865.999999999996;14379.4;16386.0;7415.0;16865.999999999996;7979.4;13836.0;4515.0
75;0.45849233479035667;-1.3164426029318321;2010.9291620663103;-0.08625233857105093;11945.0;21590.0;19408.0;5935.0;11945.0;15049.999999999998;14407.999999999998;4435.0
76;0.4843589266351923;-0.11807986655298652;859.6739259888385;-0.01876255694398885;4580.0;23256.0;14281.000000000002;4925.0;4580.0;15906.0;9181.0;2225.0
77;-0.0073468931965467174;-0.5660298644908334;186.27318639748822;-0.07645542910852907;4900.0;20371.0;11364.2;12712.0;4630.0;13021.0;6264.2;2375.9999999999995
78;-0.1283443548791219;0.15532310694517934;0.15321536695643334;-0.2417603195622362;9140.0;17167.0;13363.999999999998;15793.999999999998;7790.0;8217.0;7904.0;4814.0
79;0.03779373035202008;-0.06386895003418834;-0.07645760180205471;-0.022086574887530516;10048.999999999998;19816.0;13437.0;19065.0;8698.999999999998;6465.999999999999;4512.0;7095.0
80;-0.639504246232488;0.1398781538684757;0.21199304151434953;0.15436144027846266;4097.0;17117.0;15520.0;19275.000000000004;2747.0;3766.9999999999995;5451.0;6044.999999999999
81;0.0970025462810644;-0.010253984869287424;0.04413115047375635;0.014285085615536687;5032.0;19991.0;15522.0;11177.0;3142.0000000000005;4641.0;6142.0;2973.0
82;-0.03232209750184332;0.44846151998549716;-0.18772192719754902;0.257496046849294;9056.999999999998;24555.0;22652.0;16295.0;6357.0;7314.999999999999;10172.0;9995.0
83;-0.17393954678351042;-0.18378215264126727;0.26484433686655007;0.11535086618728584;9573.0;17946.0;25382.000000000004;13177.0;6873.0;8346.0;15302.0;6876.999999999999
84;0.012681947688058227;-0.12768557090702387;-0.549036757405053;0.3346374916694056;10649.999999999998;18575.600000000002;15301.999999999998;10808.0;7769.999999999998;5075.599999999999;5406.0;5258.0
85;0.04965320149437272;0.17896193278830322;-0.057012755785821906;0.3641082149021526;11382.0;16709.0;13401.0;9497.0;8532.0;2134.0;5231.0;3511.9999999999995
86;0.12819781050017523;-0.8041196615198922;-0.23115187983723182;0.10439306312618364;12325.0;12109.0;11022.0;9116.0;6594.999999999999;4234.0;4527.0;3601.0
87;0.23637895966214742;0.7066397268723794;-0.0949237091775775;-0.09463765281775725;10213.0;17298.0;18090.0;15345.0;3763.0;8178.0;6165.0;5870.0
88;-0.031111619998004984;0.014379857152991529;-0.38074221219002446;-0.15119495301359148;9181.0;21239.999999999996;21325.0;18880.0;2120.9999999999995;9090.000000000002;10075.0;4405.0
89;0.24896286540135726;-0.36092578531500374;0.07890800874738621;-0.5697893973578757;10067.0;25385.0;21115.0;21692.0;1992.0;10040.0;5827.0;7438.0
90;0.22573350793704397;-0.5739680728913374;0.14226339010814157;-0.17541374607726057;14790.0;17959.0;25108.0;20724.999999999996;6115.0;4763.999999999999;8803.0;5994.999999999999
91;-0.10367010339858193;0.051180668905272786;0.6954692691933604;-0.20180280402543135;25455.0;12918.0;23245.0;25687.0;14355.000000000004;2868.0;10270.0;10957.0
92;-0.16694802360215444;-0.522738811401479;-0.47700701166909376;-0.020972466172033022;29433.0;11041.0;17983.0;23235.0;18333.0;2191.0;6402.999999999999;16905.0
93;-0.04700932571714363;-0.23103644970368908;-0.9161087657318556;-0.008883852770975958;25970.000000000004;6765.0;16096.999999999998;24135.0;13695.0;315.0;6245.0;16905.0
94;-0.3321672299914597;0.843310151408236;-0.35741774381213764;-0.8892370012832316;16922.0;11805.0;10168.999999999998;17609.0;8827.0;5355.0;6089.0;10448.0
95;-0.16613711906078826;0.2354049150448706;0.05488471378992442;1.0942842013231933;4785.0;6879.999999999999;1760.0;3604.9999999999995;2984.9999999999995;4120.0;1760.0;5249.999999999999
