;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14
0;0.957746854025222;0.9587899084225098;0.960169993328035;0.9584323794059652;0.9584028043501399;0.958416152745862;0.9601654642899087;0.9590389325829586;0.9592398821144618;0.9603884670987893;0.9605722452475802;0.9601308750632088;0.9605400706847791;0.9595220779829903;1.0
1;0.9571562961013703;0.9584211321559851;0.9594719838229987;0.9581911438528418;0.9563282806478456;0.9563484665399589;0.9592704443211097;0.9587439405987194;0.9587774050319157;0.95983714646823;0.9601511626629738;0.9592131991374171;0.9599575545770733;0.9581800214839685;1.0
2;0.9561479808003246;0.9577914481518522;0.9582802268372508;0.9577790804016713;0.9527756632688279;0.952807568771274;0.9577393446247028;0.958240146428547;0.9579878222397541;0.9588958342161719;0.9594321682852998;0.9576433081764143;0.9589630981187208;0.955883038247377;1.0
3;0.9554401574492722;0.9573493891837797;0.9574436459681996;0.9574896803400845;0.9502736884683414;0.9503138555999792;0.956662284576287;0.9578863927429629;0.957433581586375;0.9582350529725032;0.9589274127787843;0.956538934277669;0.9582651003124207;0.9542663407824786;1.0
4;0.9555682374737733;0.9574293812329707;0.957595023554482;0.957542055513295;0.9507269175907588;0.9507655876505579;0.9568573163533387;0.9579504101848296;0.957533868811177;0.9583546203581562;0.9590187498174259;0.9567389135869131;0.9583913964872643;0.9545591427358646;1.0
5;0.9557165571779608;0.957522012886455;0.9577703229428464;0.9576027025084068;0.9512514914915268;0.9512884290897032;0.9570830910215631;0.95802454056565;0.95765000497357;0.9584930824494776;0.9591245191813268;0.9569704147840076;0.9585376537239381;0.9548980693672127;1.0
6;0.9553240654752856;0.9572768835184385;0.9573064374271729;0.9574422041268761;0.9498626892671883;0.9499042141678617;0.9564854542030017;0.95782836489954;0.957342681870189;0.9581266770243976;0.9588446239561006;0.9563576174894963;0.9581506274867716;0.9540008440407148;1.0
7;0.9550845540316634;0.9571272935861871;0.9570233611819793;0.9573442452768396;0.9490141726271596;0.9490585012369571;0.9561204720316072;0.9577086396317614;0.9571551474589141;0.9579030851121321;0.9586738185469257;0.9559833734037687;0.9579144633408366;0.953452790216864;1.0
8;0.9551656651271901;0.9571779528889822;0.9571192254197382;0.9573774207485619;0.9493016118752242;0.9493449906290784;0.9562440982857042;0.9577491859213957;0.9572186560482715;0.957978804953212;0.9587316625354605;0.956110137119377;0.957994439839851;0.9536384356308458;1.0
9;0.9553097999815554;0.9572679739047867;0.9572895771347517;0.95743636998995;0.9498121727119421;0.9498538645104705;0.9564637216217236;0.957821234230088;0.9573315120785773;0.9581133596934388;0.958834450735723;0.9563353334843332;0.9581365611040756;0.9539682129438948;1.0
