;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14
0;0.9976647199818433;0.9986671632060325;0.9999907787063551;0.9983244449718078;0.9982878674291817;0.9983007150848452;0.999985635402455;0.9989066097309836;0.9990987996743278;1.0002012511927265;1.0003783316255745;0.9999523206779392;1.000346684776778;0.9993658606961763;1.0
1;0.9974607014099125;0.9985890264901075;0.9997252850746593;0.9983188710090459;0.9972408860244985;0.9972576144984208;0.9996082879439824;0.9988703862412042;0.9989673242677426;1.000019110277083;1.0002702009906963;0.9995621075159878;1.0001467659465004;0.998734685373504;1.0
2;0.9970733628985177;0.9984407052483928;0.9992212198670816;0.9983082842901119;0.9952489951304528;0.9952731093187283;0.998890737240561;0.9988016195438864;0.9987177515064604;0.9996733162009065;1.0000649237836887;0.9988200868228991;0.9997672574847244;0.9975341922040333;1.0
3;0.9968446527522281;0.9983531419153849;0.9989235782667073;0.9983020305267111;0.9940702798678669;0.9940987661071224;0.9984663422027816;0.9987610183647962;0.9985704114886189;0.9994691419717432;0.9999437230324705;0.998381215907351;0.9995431993506231;0.996823992332217;1.0
4;0.9970064122454929;0.9984150715317796;0.9991340914508186;0.9983064538229635;0.9949041466070433;0.99492953977994;0.9987665579335897;0.9987897340563432;0.9986746185913115;0.9996135475718332;1.0000294438651645;0.9986916720693417;0.9997016664196559;0.9973263985257693;1.0
5;0.9971223899539339;0.9984594770884625;0.9992850224884963;0.9983096246084844;0.9955014190498271;0.9955245971013492;0.9989816435279546;0.9988103232543797;0.9987493381306599;0.9997170841733205;1.0000909055866467;0.9989140935713279;0.9998152900882172;0.997686302132117;1.0
6;0.9969415796297963;0.9983902496852874;0.9990497189057204;0.9983046811017001;0.9945700511845145;0.9945966835519984;0.9986462642047416;0.998778224769481;0.9986328516859782;0.9995556700950946;0.9999950868924748;0.9985672752319167;0.9996381521174875;0.9971250964664068;1.0
7;0.9969365637125005;0.9983883293240581;0.9990431912197323;0.9983045439450459;0.9945441971970048;0.9945709254630939;0.9986369557806973;0.9987773343356656;0.9986296203536679;0.999551192289685;0.9999924288094589;0.998557649298861;0.9996332382605384;0.9971095191626116;1.0
8;0.9971400815929058;0.9984662511215743;0.9993080458887736;0.9983101082461947;0.9955924858366972;0.9956153261714515;0.9990144415665515;0.9988134640552779;0.99876073651206;0.9997328780927517;1.0001002813105646;0.9989480101978059;0.9998326231145315;0.997741180392305;1.0
9;0.9972170370486937;0.9984957177407503;0.9994081931192202;0.9983122118457088;0.9959884771965366;0.9960098490940573;0.9991570706915137;0.9988271261415151;0.9988103186754278;0.9998015790855389;1.0001410644630293;0.9990955035752919;0.9999080201497164;0.997979821268365;1.0
10;0.9970130872749606;0.998417627188569;0.9991427782419708;0.9983066363295294;0.9949385356218589;0.9949638012474384;0.9987789407225618;0.9987909190390829;0.9986789189057375;0.9996195065329544;1.000032981215166;0.9987044772132858;0.9997082058154013;0.9973471195723675;1.0
11;0.9969588626826371;0.9983968665940601;0.9990722109538186;0.9983051536886693;0.9946591292747811;0.9946854312335869;0.9986783361928708;0.9987812928919592;0.9986439857499624;0.9995710990186026;1.0000042457114795;0.9986004411843321;0.9996550835677109;0.9971787673944297;1.0
12;0.9970247235499503;0.9984220823718215;0.9991579215169055;0.9983069544808649;0.9949984805225442;0.995023523817449;0.9988005260037822;0.9987929847703784;0.9986864154846552;0.9996298945266765;1.0000391477291117;0.998726798725444;0.9997196056896226;0.9973832395813768;1.0
13;0.9969061961998338;0.9983767031529823;0.9990036710388265;0.9983037135433738;0.9943876482581484;0.9944149572150032;0.9985805941451282;0.9987719434736636;0.9986100573422309;0.9995240826771506;0.9999763362405576;0.9984993651481611;0.9996034888992408;0.9970151985414089;1.0
14;0.9966878377769239;0.9982931107276877;0.9987194968970203;0.9982977414829781;0.9932609829781638;0.9932924716837755;0.998175051083571;0.9987331815575309;0.9984693982670558;0.9993291523241096;0.9998606254180791;0.998079987664279;0.9993895863238326;0.9963364610656125;1.0
15;0.9966816771286348;0.9982907524414513;0.9987114792792434;0.9982975729646597;0.9932291710355262;0.9932607777728732;0.9981636025032593;0.9987320879798062;0.9984654300176772;0.9993236527138422;0.9998573608947849;0.9980681485047683;0.9993835516642391;0.9963172985134309;1.0
16;0.9968899545217168;0.9983704851238506;0.9989825341283887;0.9983032693994162;0.9943039063949468;0.994331525985495;0.9985504460949286;0.9987690602564795;0.9985995944418256;0.9995095834736875;0.9999677293790387;0.9984681887208798;0.9995875779827685;0.9969647451924466;1.0
17;0.9969591010830021;0.9983969578673625;0.999072521206194;0.9983051602073981;0.9946603579307061;0.9946866553322228;0.9986787785690237;0.9987813352133689;0.9986441393326269;0.9995713118434877;1.000004372047384;0.9986008986496878;0.9996553171189612;0.9971795076846011;1.0
